traj,pulso,nivel,t,lat,lon,AOD
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_850,2o_pulso_11-13mai,850,2024-05-07 18:00:00,-14.928333213106619,-43.984882067769725,0.009119889620592896
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_850,2o_pulso_11-13mai,850,2024-05-07 12:00:00,-15.0603328033624,-42.19026889650648,0.01132265981402606
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_850,2o_pulso_11-13mai,850,2024-05-07 06:00:00,-15.85143747004982,-40.15789087312019,0.03589015512557223
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_850,2o_pulso_11-13mai,850,2024-05-07 00:00:00,-16.372630212227342,-38.30068695500587,0.027549016256275066
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_850,2o_pulso_11-13mai,850,2024-05-06 18:00:00,-16.71360019878709,-36.34913801488605,0.028078543464885915
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-12 12:00:00,-29.0,-50.0,0.12204978697829776
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-12 06:00:00,-27.373232965200785,-54.58167932903112,0.16464255755827056
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-12 00:00:00,-24.799009848514128,-57.73521743023677,0.17765634283585668
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-11 18:00:00,-21.79018485317475,-59.653382920435384,0.1330228159784014
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-11 12:00:00,-19.019437964399373,-61.242184190180225,0.1276279697782994
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-11 06:00:00,-16.972201522292863,-63.027413448629986,0.1159685536798453
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-11 00:00:00,-15.732273406125676,-64.6464068811348,0.10690230961389256
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-10 18:00:00,-15.053253343895395,-66.15736436429152,0.16383748591662256
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-10 12:00:00,-13.951400837788023,-67.08288887325557,0.23404876319769366
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-10 06:00:00,-13.176727549353346,-67.18590076687076,0.07382039287176237
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-10 00:00:00,-12.750519726535805,-66.84178533164162,0.06338463052025156
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-09 18:00:00,-12.71498453369866,-66.35769987325831,0.07286947096060453
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-09 12:00:00,-12.727403468395245,-65.62337180513886,0.06282689203336768
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-09 06:00:00,-12.865778336302089,-65.0695707329114,0.1299032160692956
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-09 00:00:00,-12.64541455617075,-65.03683741739314,0.11316933118913285
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-08 18:00:00,-12.116843577354187,-65.15864083963599,0.14220243361907697
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-08 12:00:00,-11.417978325915835,-65.25674886358539,0.15750131912218407
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-08 06:00:00,-10.939830913224862,-65.28087619342101,0.128998790081221
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-08 00:00:00,-10.606875300650952,-65.51135180643867,0.12500819869873375
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-07 18:00:00,-10.0453647372878,-65.57009122668707,0.19371541803324815
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-07 12:00:00,-9.478128638936418,-65.33420035591172,0.2072098639897342
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-07 06:00:00,-9.083744220689855,-64.90898936960554,0.12342806303527089
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-07 00:00:00,-8.709726716159105,-64.28542382315032,0.1220695380430968
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-06 18:00:00,-8.630224678024547,-63.47119392174601,0.1266893460927117
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-06 12:00:00,-8.60576208790044,-62.6350098076201,0.13984419489878439
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-06 06:00:00,-8.729814401060313,-61.66453712761735,0.08356353538995176
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-06 00:00:00,-9.049919769353162,-60.54184413223434,0.07357509298572493
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-05 18:00:00,-9.401666878511914,-59.217258815940596,0.0705138755081301
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-05 12:00:00,-9.537007690660388,-57.692640374322295,0.07550488247822172
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-05 06:00:00,-9.771834371061091,-55.926294693895315,0.06558111649390942
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-05 00:00:00,-10.12468704355925,-54.35483075637829,0.05544849315961943
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-04 18:00:00,-10.558609438538548,-53.10479509413268,0.0581990184910947
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-04 12:00:00,-10.665589277249133,-52.21776393883894,0.06718228519257577
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-04 06:00:00,-10.375109722072606,-51.12686068648437,0.01967767259595885
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-04 00:00:00,-10.214190999898895,-49.81127733744133,0.017136712961879807
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-03 18:00:00,-10.112635320880049,-48.68893743297483,0.007625817501212044
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-03 12:00:00,-9.948650545681982,-47.447671109635166,0.00799074528460876
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-03 06:00:00,-9.634735096325143,-46.19851113584573,0.015890310534814055
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-03 00:00:00,-9.231560750703915,-44.77646801352659,0.011792719541681729
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-02 18:00:00,-9.091167185377053,-43.44885074820175,0.010102513385433073
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-02 12:00:00,-8.838850042482948,-42.15531934749038,0.014027864127898965
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-02 06:00:00,-8.849937948975866,-41.186457329377234,0.04180773597194802
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-02 00:00:00,-8.916500489313615,-40.307332589445224,0.04262045900370241
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-01 18:00:00,-9.090450315742833,-39.328850729167385,0.042489778430607174
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-01 12:00:00,-9.30056668148764,-38.606261625291204,0.04453418597712871
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-01 06:00:00,-9.55079937851722,-38.08148712771754,0.041983570688674365
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-05-01 00:00:00,-9.852989480036232,-37.67068138815987,0.04136032868632101
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-04-30 18:00:00,-9.585918132565212,-37.16369542536622,0.04931691983842265
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-04-30 12:00:00,-8.984873480990343,-36.18559703675721,0.05558307898057918
2o_pulso_11-13mai_2024-05-12_-29.0_-50.0_700,2o_pulso_11-13mai,700,2024-04-30 06:00:00,-8.843341755197024,-34.355920123533274,
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-13 12:00:00,-29.5,-52.0,0.06502367680271466
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-13 06:00:00,-30.721022018992386,-53.21446630102507,0.030405433684040306
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-13 00:00:00,-31.56251585883399,-53.914126038420655,0.028465721704198317
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-12 18:00:00,-30.769614603342546,-53.40546825065765,0.028231456631713066
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-12 12:00:00,-29.92915270872994,-53.79070061224135,0.04732858217433167
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-12 06:00:00,-29.16919056622643,-53.91694406778234,0.18255786627914916
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-12 00:00:00,-27.617373941796778,-56.58913514215042,0.15192407436800262
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-11 18:00:00,-25.289043968158623,-58.41054054327959,0.2109622961636985
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-11 12:00:00,-22.546438694964245,-59.67525071913371,0.1128669703529742
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-11 06:00:00,-19.81280197718537,-60.9047077790151,0.0819989294341746
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-11 00:00:00,-17.18743709605496,-61.510164368538184,0.05717835387399596
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-10 18:00:00,-15.436172145846784,-61.95406299246878,0.05329840773734875
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-10 12:00:00,-13.986670567255624,-61.90257194730161,0.055548309799552234
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-10 06:00:00,-12.95938925373211,-60.821960686277954,0.02419162974892154
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-10 00:00:00,-12.930420445663783,-59.54840444612133,0.018926005068581213
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-09 18:00:00,-13.025245638551807,-58.350529459706806,0.014684190130820519
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-09 12:00:00,-13.10775579447424,-57.10498374894895,0.020086564233772548
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-09 06:00:00,-13.238460380268275,-55.68509419385,0.03485305969489997
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-09 00:00:00,-12.910772443281656,-54.06585371323869,0.02696916943957126
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-08 18:00:00,-12.67400571545881,-52.89569658573753,0.009270892920698937
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-08 12:00:00,-12.25901179237957,-51.29743596059519,0.006631680434273241
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-08 06:00:00,-11.993506088892708,-49.35195263208991,0.015440006477100641
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-08 00:00:00,-12.02486202828375,-47.62121211324821,0.009796454434069953
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-07 18:00:00,-12.380093658207382,-46.055427108688384,0.006022991480445331
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-07 12:00:00,-12.906409142187378,-44.38252788855782,0.005953785158222866
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-07 06:00:00,-13.334481380877248,-42.356177810914076,0.026495913265820962
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-07 00:00:00,-14.28972674725286,-40.44855942664746,0.028673972807019023
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-06 18:00:00,-15.235314459494473,-38.837426453271654,0.028401948488584135
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-06 12:00:00,-16.057971232931962,-37.03452193015855,0.027297791645410248
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_850,2o_pulso_11-13mai,850,2024-05-06 06:00:00,-16.694614265383883,-34.64216296846743,0.032567176793035855
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-13 12:00:00,-29.5,-52.0,0.06502367680271466
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-13 06:00:00,-28.78861077351874,-55.154985949953364,0.05376762830607846
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-13 00:00:00,-28.310876431523678,-57.549973757079286,0.07248565330302005
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-12 18:00:00,-27.79412344465637,-59.913902520962075,0.12900677766758264
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-12 12:00:00,-27.31306188570843,-61.70672599473884,0.14602756990301732
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-12 06:00:00,-26.800003735154466,-63.23833119550423,0.08731673893616936
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-12 00:00:00,-26.245675497273197,-64.33525132965765,0.08725730269672882
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-11 18:00:00,-25.35369454694238,-65.12685411874227,0.06866288867796205
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-11 12:00:00,-24.73047937557353,-65.52525551028033,0.04749889375565683
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-11 06:00:00,-24.452098197432004,-65.83417534156274,0.0125385706649952
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-11 00:00:00,-24.18987335158937,-66.12618507204853,0.01040425822913054
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-10 18:00:00,-24.14630239438603,-66.85026878165675,0.010511927632403223
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-10 12:00:00,-23.93202131146068,-67.41413568678192,0.013294822562675345
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-10 06:00:00,-23.73127741366142,-67.87225671816658,0.01720151069826077
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-10 00:00:00,-23.1362589878249,-67.97636918986255,0.016929175079283387
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-09 18:00:00,-22.858120420394968,-68.44359378267056,0.016827590537120914
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-09 12:00:00,-22.09256670959169,-69.11477237522152,0.021180271280656596
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-09 06:00:00,-21.489988870435855,-69.60708756435052,0.03155007405464679
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-09 00:00:00,-21.138764971190373,-70.13001039640898,0.03959971057810395
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-08 18:00:00,-20.380191217678902,-70.91601092939989,0.056175008025159304
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-08 12:00:00,-19.630890836050423,-71.40990174597952,0.07843415059627147
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-08 06:00:00,-18.980074844655693,-71.91319787781173,0.04118716392539394
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-08 00:00:00,-18.538829344560895,-72.50226246772557,0.04879945019995123
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-07 18:00:00,-18.346335336511043,-73.86411924929557,
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-07 12:00:00,-18.138314596218585,-75.79382288306122,
2o_pulso_11-13mai_2024-05-13_-29.5_-52.0_700,2o_pulso_11-13mai,700,2024-05-07 06:00:00,-18.145329868925746,-78.39530793839596,
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-13 12:00:00,-30.5,-53.5,0.04554824075765079
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-13 06:00:00,-31.767725737808743,-53.94697751719924,0.026726375262821768
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-13 00:00:00,-32.46056970232383,-53.406639373510274,0.023368406073210876
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-12 18:00:00,-31.91552112622791,-51.827655785192114,0.02983192291865118
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-12 12:00:00,-30.774661423591002,-49.30072202381679,0.050853725928111014
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-12 06:00:00,-31.0873971795825,-48.53834759343564,0.038284874100767065
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-12 00:00:00,-31.257204504126747,-47.826479675826434,0.04709774707937635
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-11 18:00:00,-31.408680252994845,-47.51342980727663,0.05796613817721894
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-11 12:00:00,-30.788364564795238,-47.1597636596169,0.06004595912597424
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-11 06:00:00,-29.754613507465695,-48.89642283127249,0.05779510769284422
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-11 00:00:00,-29.842580090240308,-50.23888630819921,0.057626598989100206
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-10 18:00:00,-29.58480514114214,-51.12410470045583,0.23795413203447285
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-10 12:00:00,-28.123786759353877,-53.67116628257205,0.28707423248328423
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-10 06:00:00,-25.716720947933023,-54.990319444214364,0.1271521357434254
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-10 00:00:00,-23.527697681507693,-55.80975333269455,0.12955098004383975
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-09 18:00:00,-21.69505735444622,-56.35115801926089,0.1393015660658189
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-09 12:00:00,-20.093589923702197,-56.692718359836526,0.16209079390557973
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-09 06:00:00,-18.733536328154266,-57.15561641736752,0.03857826595240043
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-09 00:00:00,-17.674146623071685,-57.89008788398719,0.054289702937956666
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-08 18:00:00,-16.509142543235747,-58.28538052647511,0.02459652512191856
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-08 12:00:00,-14.99863245824681,-58.56884099726455,0.022123118896449006
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-08 06:00:00,-13.327754075814893,-57.92609801565224,0.054665531408726535
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-08 00:00:00,-12.721039066053176,-57.101393544774005,0.04528439914071135
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-07 18:00:00,-12.255618503219395,-56.51280342977877,0.03260341342465785
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-07 12:00:00,-11.90366396453396,-55.64901658448188,0.027188190952876584
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-07 06:00:00,-11.54143742414918,-54.306550564379556,0.031333491964863874
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-07 00:00:00,-11.29238167663394,-53.00129626638434,0.0351927028626633
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-06 18:00:00,-11.065126780750285,-51.83671751915683,0.02376450715778034
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-06 12:00:00,-10.823162133279629,-50.28024155863583,0.01665045231088074
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-06 06:00:00,-10.540077208779724,-48.32889237433925,0.01744902002386398
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-06 00:00:00,-10.653561370993328,-46.28836218311245,0.010722698273171887
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-05 18:00:00,-11.293401902973713,-44.38583954693937,0.005472476834655097
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-05 12:00:00,-11.741399868672795,-42.820701805695116,0.0037448722476014773
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-05 06:00:00,-12.696281821328217,-40.62493925341248,0.020729362624544775
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-05 00:00:00,-13.385149056175177,-38.427800213061296,0.016721827189817493
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-04 18:00:00,-13.636987376778539,-36.75892857789872,0.016484765051739767
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_850,2o_pulso_11-13mai,850,2024-05-04 12:00:00,-13.827876007308804,-34.86524451006532,0.01791103594773924
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-13 12:00:00,-30.5,-53.5,0.04554824075765079
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-13 06:00:00,-30.958529470760563,-56.16335477376101,0.02901578388802236
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-13 00:00:00,-32.048640804807754,-59.348766610959125,0.03961629729632344
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-12 18:00:00,-32.213878355716034,-61.28640594782178,0.04093215296387857
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-12 12:00:00,-32.81955735329695,-63.52187666989835,0.11008258754135455
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-12 06:00:00,-32.737200052188285,-65.30480621592545,0.035244054965828504
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-12 00:00:00,-31.946801787339304,-66.90802732239403,0.02513124687428211
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-11 18:00:00,-31.27966730016774,-69.23317010441679,0.03812445661984811
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-11 12:00:00,-30.67652829981828,-69.32458273455204,0.01262673370161057
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-11 06:00:00,-30.491349264176844,-69.7529833326217,0.014421141255989513
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-11 00:00:00,-30.187086312005988,-69.83289820684028,0.015534805735101666
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-10 18:00:00,-29.985759332361777,-69.78194433972473,0.012179028964635574
2o_pulso_11-13mai_2024-05-13_-30.5_-53.5_700,2o_pulso_11-13mai,700,2024-05-10 12:00:00,-29.86425032284821,-69.58424423828741,0.006957976435651089
