T_bin,refl39_med,re_proxy_med,celula,metade,quando,n,valido_re,onda
-30.0,0.07832510329965396,5.043897646975885,C15,inteira,2024-05-01 1200UT,11,1,O1_toros_01-04mai
-60.0,0.03882477503885012,6.180336375406012,C10,frente,2024-05-01 1200UT,47,1,O1_toros_01-04mai
-55.0,0.04050783883730314,6.025873192668863,C10,frente,2024-05-01 1200UT,301,1,O1_toros_01-04mai
-50.0,0.044489812120871663,5.736181531501205,C10,frente,2024-05-01 1200UT,182,1,O1_toros_01-04mai
-45.0,0.06651872645261551,5.117416266763675,C10,frente,2024-05-01 1200UT,47,1,O1_toros_01-04mai
-40.0,0.08129125778610242,5.034284082467946,C10,frente,2024-05-01 1200UT,97,1,O1_toros_01-04mai
-35.0,0.09296100544334177,5.012964347451814,C10,frente,2024-05-01 1200UT,80,1,O1_toros_01-04mai
-30.0,0.10547333438676385,5.004570147525907,C10,frente,2024-05-01 1200UT,50,1,O1_toros_01-04mai
-25.0,0.10761907566243717,5.003822028120769,C10,frente,2024-05-01 1200UT,16,1,O1_toros_01-04mai
-20.0,0.11168259117590232,5.002723914670307,C10,frente,2024-05-01 1200UT,5,1,O1_toros_01-04mai
-60.0,0.04053230001613728,6.023784150274961,C10,traseira,2024-05-01 1200UT,25,1,O1_toros_01-04mai
-55.0,0.04284208935495419,5.844645200512399,C10,traseira,2024-05-01 1200UT,110,1,O1_toros_01-04mai
-50.0,0.057560436598036696,5.247707760544178,C10,traseira,2024-05-01 1200UT,48,1,O1_toros_01-04mai
-45.0,0.072319784125534,5.072409926889704,C10,traseira,2024-05-01 1200UT,78,1,O1_toros_01-04mai
-40.0,0.08108534663060114,5.034878701207253,C10,traseira,2024-05-01 1200UT,180,1,O1_toros_01-04mai
-35.0,0.08988411735194794,5.016753539476571,C10,traseira,2024-05-01 1200UT,79,1,O1_toros_01-04mai
-60.0,0.0334199351171912,6.851887761091582,C16,inteira,2024-05-01 1200UT,188,1,O1_toros_01-04mai
-55.0,0.03817052606254616,6.246479281412848,C16,inteira,2024-05-01 1200UT,380,1,O1_toros_01-04mai
-50.0,0.048671830718115754,5.519551930219808,C16,inteira,2024-05-01 1200UT,285,1,O1_toros_01-04mai
-45.0,0.05874483909805455,5.22442675654327,C16,inteira,2024-05-01 1200UT,271,1,O1_toros_01-04mai
-40.0,0.06800406806669818,5.103748301491532,C16,inteira,2024-05-01 1200UT,188,1,O1_toros_01-04mai
-35.0,0.07612764030075192,5.052721271411549,C16,inteira,2024-05-01 1200UT,64,1,O1_toros_01-04mai
-70.0,0.026335356097091908,8.342050004512263,C4,frente,2024-05-01 1300UT,2834,1,O1_toros_01-04mai
-65.0,0.025320958765429835,8.636848407682571,C4,frente,2024-05-01 1300UT,2703,1,O1_toros_01-04mai
-60.0,0.020274879382753522,10.537948379081751,C4,frente,2024-05-01 1300UT,2050,1,O1_toros_01-04mai
-55.0,0.019010400878998607,11.153354707919572,C4,frente,2024-05-01 1300UT,1614,1,O1_toros_01-04mai
-50.0,0.01994719604995312,10.69125646810479,C4,frente,2024-05-01 1300UT,1119,1,O1_toros_01-04mai
-45.0,0.023903998138233754,9.092670203306273,C4,frente,2024-05-01 1300UT,678,1,O1_toros_01-04mai
-40.0,0.04039429811341193,6.035640109776427,C4,frente,2024-05-01 1300UT,546,1,O1_toros_01-04mai
-35.0,0.04799559959053665,5.5496706943866885,C4,frente,2024-05-01 1300UT,451,1,O1_toros_01-04mai
-30.0,0.05490996281562371,5.309084870351466,C4,frente,2024-05-01 1300UT,352,1,O1_toros_01-04mai
-25.0,0.0699772002832464,5.088022658983077,C4,frente,2024-05-01 1300UT,270,1,O1_toros_01-04mai
-20.0,0.06670176441741202,5.115661600761148,C4,frente,2024-05-01 1300UT,196,1,O1_toros_01-04mai
-15.0,0.06329652694860606,5.1536803347161015,C4,frente,2024-05-01 1300UT,144,1,O1_toros_01-04mai
-70.0,0.035900543585629954,6.506044867078069,C4,traseira,2024-05-01 1300UT,1742,1,O1_toros_01-04mai
-65.0,0.03316109173496027,6.892262270143356,C4,traseira,2024-05-01 1300UT,3344,1,O1_toros_01-04mai
-60.0,0.03320947086471633,6.884648773096495,C4,traseira,2024-05-01 1300UT,3929,1,O1_toros_01-04mai
-55.0,0.030534527724030116,7.355265369735706,C4,traseira,2024-05-01 1300UT,1659,1,O1_toros_01-04mai
-50.0,0.02830006026521171,7.837317394081182,C4,traseira,2024-05-01 1300UT,1077,1,O1_toros_01-04mai
-45.0,0.027542048967707844,8.022329977099673,C4,traseira,2024-05-01 1300UT,1030,1,O1_toros_01-04mai
-40.0,0.02558983042708268,8.556269040712444,C4,traseira,2024-05-01 1300UT,624,1,O1_toros_01-04mai
-35.0,0.02416934448441404,9.003184156333742,C4,traseira,2024-05-01 1300UT,278,1,O1_toros_01-04mai
-30.0,0.03334216368227688,6.86392362455435,C4,traseira,2024-05-01 1300UT,119,1,O1_toros_01-04mai
-25.0,0.042471524321596676,5.87101479869914,C4,traseira,2024-05-01 1300UT,79,1,O1_toros_01-04mai
-20.0,0.05619576181490865,5.277544985608376,C4,traseira,2024-05-01 1300UT,150,1,O1_toros_01-04mai
-15.0,0.07659653537066058,5.05069909429444,C4,traseira,2024-05-01 1300UT,161,1,O1_toros_01-04mai
-70.0,0.02626663707572205,8.372129693534024,C1,frente,2024-05-01 1300UT,6,1,O1_toros_01-04mai
-65.0,0.02128824841484999,10.089485322044549,C1,frente,2024-05-01 1300UT,56,1,O1_toros_01-04mai
-60.0,0.0167178913675432,12.448701841165127,C1,frente,2024-05-01 1300UT,41,1,O1_toros_01-04mai
-55.0,0.014703593562645882,13.811672689525885,C1,frente,2024-05-01 1300UT,32,1,O1_toros_01-04mai
-50.0,0.01698767363646926,12.283109586090625,C1,frente,2024-05-01 1300UT,39,1,O1_toros_01-04mai
-45.0,0.013890532845090512,14.436435456383087,C1,frente,2024-05-01 1300UT,30,1,O1_toros_01-04mai
-40.0,0.01845653220927712,11.455244042258501,C1,frente,2024-05-01 1300UT,30,1,O1_toros_01-04mai
-35.0,0.01894592130902341,11.192624642683732,C1,frente,2024-05-01 1300UT,28,1,O1_toros_01-04mai
-30.0,0.02233001892068464,9.666281358977969,C1,frente,2024-05-01 1300UT,19,1,O1_toros_01-04mai
-25.0,0.026210871346711954,8.376899911816437,C1,frente,2024-05-01 1300UT,31,1,O1_toros_01-04mai
-20.0,0.027565325199911915,8.018853210505057,C1,frente,2024-05-01 1300UT,30,1,O1_toros_01-04mai
-15.0,0.022662720164829092,9.53868520608442,C1,frente,2024-05-01 1300UT,19,1,O1_toros_01-04mai
-70.0,0.023839438146720036,9.114761493614637,C1,traseira,2024-05-01 1300UT,12,1,O1_toros_01-04mai
-65.0,0.022363069748929126,9.653447002867361,C1,traseira,2024-05-01 1300UT,49,1,O1_toros_01-04mai
-60.0,0.019612852430770877,10.852218634643794,C1,traseira,2024-05-01 1300UT,44,1,O1_toros_01-04mai
-55.0,0.017596584307839502,11.922906569440814,C1,traseira,2024-05-01 1300UT,18,1,O1_toros_01-04mai
-50.0,0.020940686615810528,10.240439481307469,C1,traseira,2024-05-01 1300UT,22,1,O1_toros_01-04mai
-45.0,0.01753486346790765,11.958591724343421,C1,traseira,2024-05-01 1300UT,38,1,O1_toros_01-04mai
-40.0,0.015591468524828393,13.181784671577944,C1,traseira,2024-05-01 1300UT,44,1,O1_toros_01-04mai
-35.0,0.016107904399077597,12.837124664163273,C1,traseira,2024-05-01 1300UT,27,1,O1_toros_01-04mai
-30.0,0.025512898674923488,8.582006308606726,C1,traseira,2024-05-01 1300UT,18,1,O1_toros_01-04mai
-25.0,0.026827575127637754,8.242168101834112,C1,traseira,2024-05-01 1300UT,6,1,O1_toros_01-04mai
-20.0,0.0301173291859725,7.477987049378415,C1,traseira,2024-05-01 1300UT,10,1,O1_toros_01-04mai
-15.0,0.029742049303913852,7.516057703019499,C1,traseira,2024-05-01 1300UT,13,1,O1_toros_01-04mai
-70.0,0.02657224620786517,8.279331509742057,C6,frente,2024-05-01 1300UT,16,1,O1_toros_01-04mai
-60.0,0.024102169616477615,9.025637353199446,C6,frente,2024-05-01 1300UT,5,1,O1_toros_01-04mai
-55.0,0.02578784177934211,8.498245679818764,C6,frente,2024-05-01 1300UT,18,1,O1_toros_01-04mai
-50.0,0.029417585697393646,7.591935936796883,C6,frente,2024-05-01 1300UT,18,1,O1_toros_01-04mai
-45.0,0.02817718069194602,7.866520688466121,C6,frente,2024-05-01 1300UT,11,1,O1_toros_01-04mai
-40.0,0.023463436717065748,9.2457181823439,C6,frente,2024-05-01 1300UT,11,1,O1_toros_01-04mai
-70.0,0.021736429272525795,9.912088592097984,C6,traseira,2024-05-01 1300UT,12,1,O1_toros_01-04mai
-65.0,0.017963808138065092,11.738667578284122,C6,traseira,2024-05-01 1300UT,6,1,O1_toros_01-04mai
-60.0,0.015516842435871467,13.237339723849209,C6,traseira,2024-05-01 1300UT,8,1,O1_toros_01-04mai
-55.0,0.020512785078622593,10.429248707190125,C6,traseira,2024-05-01 1300UT,24,1,O1_toros_01-04mai
-50.0,0.024648834062760486,8.846362422830367,C6,traseira,2024-05-01 1300UT,33,1,O1_toros_01-04mai
-45.0,0.018216340092445018,11.574306127955552,C6,traseira,2024-05-01 1300UT,17,1,O1_toros_01-04mai
-40.0,0.015185772613146936,13.46321899101353,C6,traseira,2024-05-01 1300UT,24,1,O1_toros_01-04mai
-35.0,0.012472463677237998,15.610301921745872,C6,traseira,2024-05-01 1300UT,25,1,O1_toros_01-04mai
-30.0,0.01241041127008205,15.665310255392054,C6,traseira,2024-05-01 1300UT,37,1,O1_toros_01-04mai
-25.0,0.010321843255886486,17.692912629290646,C6,traseira,2024-05-01 1300UT,37,1,O1_toros_01-04mai
-20.0,0.012104106591978674,15.94105067703445,C6,traseira,2024-05-01 1300UT,17,1,O1_toros_01-04mai
-15.0,0.013666202770435022,14.605608539941233,C6,traseira,2024-05-01 1300UT,17,1,O1_toros_01-04mai
-60.0,0.040768800232058464,6.003806256660106,C11,frente,2024-05-01 1300UT,316,1,O1_toros_01-04mai
-55.0,0.032207788719789104,7.048719592101277,C11,frente,2024-05-01 1300UT,1134,1,O1_toros_01-04mai
-50.0,0.024732012173056574,8.81981415974778,C11,frente,2024-05-01 1300UT,316,1,O1_toros_01-04mai
-45.0,0.02069343138694187,10.34861067407344,C11,frente,2024-05-01 1300UT,14,1,O1_toros_01-04mai
-65.0,0.036388192846086014,6.446067752594258,C11,traseira,2024-05-01 1300UT,21,1,O1_toros_01-04mai
-60.0,0.03802146928328541,6.262058187876807,C11,traseira,2024-05-01 1300UT,240,1,O1_toros_01-04mai
-55.0,0.03923057240721266,6.14168419198933,C11,traseira,2024-05-01 1300UT,354,1,O1_toros_01-04mai
-50.0,0.022572035659515863,9.573132005206991,C11,traseira,2024-05-01 1300UT,532,1,O1_toros_01-04mai
-45.0,0.027409781534633776,8.055959335361301,C11,traseira,2024-05-01 1300UT,486,1,O1_toros_01-04mai
-40.0,0.03940089515461402,6.125040345838206,C11,traseira,2024-05-01 1300UT,110,1,O1_toros_01-04mai
-35.0,0.041611548532346034,5.937733553982122,C11,traseira,2024-05-01 1300UT,38,1,O1_toros_01-04mai
-30.0,0.03891377665417309,6.173241890159387,C11,traseira,2024-05-01 1300UT,32,1,O1_toros_01-04mai
-25.0,0.045744274071010234,5.718220976885014,C11,traseira,2024-05-01 1300UT,6,1,O1_toros_01-04mai
-60.0,0.026008405874152988,8.434358744705053,C5,frente,2024-05-01 1300UT,115,1,O1_toros_01-04mai
-55.0,0.022400497562753717,9.638955626084773,C5,frente,2024-05-01 1300UT,204,1,O1_toros_01-04mai
-50.0,0.022465468033454603,9.614639527650656,C5,frente,2024-05-01 1300UT,102,1,O1_toros_01-04mai
-45.0,0.021781170675538586,9.885443583899201,C5,frente,2024-05-01 1300UT,58,1,O1_toros_01-04mai
-40.0,0.04574565090190573,5.680858945365266,C5,frente,2024-05-01 1300UT,22,1,O1_toros_01-04mai
-35.0,0.0500722679196068,5.464014781530377,C5,frente,2024-05-01 1300UT,18,1,O1_toros_01-04mai
-30.0,0.03869725714653398,6.313831445558337,C5,frente,2024-05-01 1300UT,16,1,O1_toros_01-04mai
-25.0,0.03864571438323982,6.1980810874160674,C5,frente,2024-05-01 1300UT,19,1,O1_toros_01-04mai
-20.0,0.05126607026893204,5.583630770425132,C5,frente,2024-05-01 1300UT,22,1,O1_toros_01-04mai
-15.0,0.08331026582894531,5.028975467783898,C5,frente,2024-05-01 1300UT,288,1,O1_toros_01-04mai
-70.0,0.025926549693261233,8.45786578596874,C5,traseira,2024-05-01 1300UT,13,1,O1_toros_01-04mai
-65.0,0.023524215448023175,9.22426843495561,C5,traseira,2024-05-01 1300UT,35,1,O1_toros_01-04mai
-60.0,0.021553968081808532,9.978025740803652,C5,traseira,2024-05-01 1300UT,91,1,O1_toros_01-04mai
-55.0,0.019301178634153947,11.006041196825947,C5,traseira,2024-05-01 1300UT,239,1,O1_toros_01-04mai
-50.0,0.01715018251913107,12.185143597517639,C5,traseira,2024-05-01 1300UT,239,1,O1_toros_01-04mai
-45.0,0.016810795981614914,12.391256270551988,C5,traseira,2024-05-01 1300UT,149,1,O1_toros_01-04mai
-40.0,0.01570628757251989,13.103864390260659,C5,traseira,2024-05-01 1300UT,86,1,O1_toros_01-04mai
-35.0,0.014529681700954323,13.938703651528884,C5,traseira,2024-05-01 1300UT,75,1,O1_toros_01-04mai
-30.0,0.017767955549653398,11.824604694617632,C5,traseira,2024-05-01 1300UT,59,1,O1_toros_01-04mai
-25.0,0.01700109505037531,12.27496833737733,C5,traseira,2024-05-01 1300UT,51,1,O1_toros_01-04mai
-20.0,0.018265576254761995,11.54738692368015,C5,traseira,2024-05-01 1300UT,51,1,O1_toros_01-04mai
-15.0,0.023799013484083077,9.128632581116712,C5,traseira,2024-05-01 1300UT,57,1,O1_toros_01-04mai
-65.0,0.024302254378194783,8.959071455402992,C13,frente,2024-05-01 1300UT,5,1,O1_toros_01-04mai
-60.0,0.026955803758977333,8.173643832572383,C13,frente,2024-05-01 1300UT,17,1,O1_toros_01-04mai
-55.0,0.029499808829637462,7.567364738347642,C13,frente,2024-05-01 1300UT,61,1,O1_toros_01-04mai
-50.0,0.03035771542583271,7.391091663315253,C13,frente,2024-05-01 1300UT,52,1,O1_toros_01-04mai
-45.0,0.0379700328171345,6.2704109661871525,C13,frente,2024-05-01 1300UT,14,1,O1_toros_01-04mai
-40.0,0.05526152501386666,5.307992509025418,C13,frente,2024-05-01 1300UT,6,1,O1_toros_01-04mai
-65.0,0.027116497226933815,8.131428466191183,C13,traseira,2024-05-01 1300UT,11,1,O1_toros_01-04mai
-60.0,0.03035421368039274,7.3910078548276985,C13,traseira,2024-05-01 1300UT,8,1,O1_toros_01-04mai
-55.0,0.029334539736399764,7.602968185329951,C13,traseira,2024-05-01 1300UT,25,1,O1_toros_01-04mai
-50.0,0.03372020777147257,6.814450106003014,C13,traseira,2024-05-01 1300UT,18,1,O1_toros_01-04mai
-45.0,0.029845623494989384,7.498327402354491,C13,traseira,2024-05-01 1300UT,26,1,O1_toros_01-04mai
-40.0,0.027818127921846687,7.953586087144869,C13,traseira,2024-05-01 1300UT,15,1,O1_toros_01-04mai
-35.0,0.0231113338768707,9.373509155725483,C13,traseira,2024-05-01 1300UT,6,1,O1_toros_01-04mai
-60.0,0.025622652158421546,8.546553789465367,C17,inteira,2024-05-01 1300UT,29,1,O1_toros_01-04mai
-55.0,0.027461851219136288,8.042591988907343,C17,inteira,2024-05-01 1300UT,309,1,O1_toros_01-04mai
-50.0,0.030599959088111407,7.34245796621926,C17,inteira,2024-05-01 1300UT,113,1,O1_toros_01-04mai
-45.0,0.03657853570519815,6.423311320690269,C17,inteira,2024-05-01 1300UT,25,1,O1_toros_01-04mai
-40.0,0.044960745157659465,5.707880685885705,C17,inteira,2024-05-01 1300UT,6,1,O1_toros_01-04mai
-60.0,0.022904601123464693,9.448115936073963,C18,inteira,2024-05-01 1300UT,219,1,O1_toros_01-04mai
-55.0,0.02101331115014768,10.207438799351362,C18,inteira,2024-05-01 1300UT,1124,1,O1_toros_01-04mai
-50.0,0.016600857237147743,12.521703789704453,C18,inteira,2024-05-01 1300UT,410,1,O1_toros_01-04mai
-45.0,0.018400764113917063,11.474088717424316,C18,inteira,2024-05-01 1300UT,20,1,O1_toros_01-04mai
-65.0,0.04223817911231496,5.888117808377734,C16,frente,2024-05-01 1300UT,5,1,O1_toros_01-04mai
-60.0,0.03549391549366356,6.557965375470142,C16,frente,2024-05-01 1300UT,68,1,O1_toros_01-04mai
-55.0,0.033719849897885845,6.806200252221209,C16,frente,2024-05-01 1300UT,58,1,O1_toros_01-04mai
-50.0,0.02263808424665478,9.548012667195021,C16,frente,2024-05-01 1300UT,73,1,O1_toros_01-04mai
-45.0,0.062384946687647075,5.165775491484842,C16,frente,2024-05-01 1300UT,8,1,O1_toros_01-04mai
-40.0,0.060077635030801935,5.201144965282222,C16,frente,2024-05-01 1300UT,12,1,O1_toros_01-04mai
-35.0,0.06750991382704141,5.1090082295792865,C16,frente,2024-05-01 1300UT,10,1,O1_toros_01-04mai
-60.0,0.04016651194657742,6.055471992124402,C16,traseira,2024-05-01 1300UT,93,1,O1_toros_01-04mai
-55.0,0.037476647140486694,6.320689503951187,C16,traseira,2024-05-01 1300UT,232,1,O1_toros_01-04mai
-50.0,0.029379400183477525,7.59325549175527,C16,traseira,2024-05-01 1300UT,239,1,O1_toros_01-04mai
-45.0,0.05756027894360507,5.247711001141744,C16,traseira,2024-05-01 1300UT,73,1,O1_toros_01-04mai
-40.0,0.08242123726208754,5.03120306172265,C16,traseira,2024-05-01 1300UT,77,1,O1_toros_01-04mai
-35.0,0.08777667954074243,5.019969964416581,C16,traseira,2024-05-01 1300UT,97,1,O1_toros_01-04mai
-30.0,0.09871018009776744,5.008029413630675,C16,traseira,2024-05-01 1300UT,78,1,O1_toros_01-04mai
-25.0,0.10571195241053574,5.004480001105094,C16,traseira,2024-05-01 1300UT,65,1,O1_toros_01-04mai
-20.0,0.1071676152130595,5.003968221698883,C16,traseira,2024-05-01 1300UT,25,1,O1_toros_01-04mai
-15.0,0.10511061237425562,5.0047102216331405,C16,traseira,2024-05-01 1300UT,7,1,O1_toros_01-04mai
-70.0,0.019280956184109573,11.016171257663386,C4,frente,2024-05-01 1400UT,3090,1,O1_toros_01-04mai
-65.0,0.022447836063163345,9.620691533178665,C4,frente,2024-05-01 1400UT,3553,1,O1_toros_01-04mai
-60.0,0.024318987326185197,8.953554724532859,C4,frente,2024-05-01 1400UT,4497,1,O1_toros_01-04mai
-55.0,0.023070803204351956,9.38693343121106,C4,frente,2024-05-01 1400UT,2927,1,O1_toros_01-04mai
-50.0,0.021534763132827758,9.98599901356226,C4,frente,2024-05-01 1400UT,1963,1,O1_toros_01-04mai
-45.0,0.024120275746314562,9.019567873917303,C4,frente,2024-05-01 1400UT,1269,1,O1_toros_01-04mai
-40.0,0.021781227838390482,9.884642008925606,C4,frente,2024-05-01 1400UT,610,1,O1_toros_01-04mai
-35.0,0.021045810647948228,10.19335450084214,C4,frente,2024-05-01 1400UT,237,1,O1_toros_01-04mai
-30.0,0.0767254513541128,5.050165693369646,C4,frente,2024-05-01 1400UT,108,1,O1_toros_01-04mai
-25.0,0.09081336858770196,5.015505145630622,C4,frente,2024-05-01 1400UT,87,1,O1_toros_01-04mai
-20.0,0.10937177728992957,5.003302361724145,C4,frente,2024-05-01 1400UT,69,1,O1_toros_01-04mai
-15.0,0.11871163176492061,5.001516365995982,C4,frente,2024-05-01 1400UT,51,1,O1_toros_01-04mai
-70.0,0.021607438495160156,9.955893693469708,C4,traseira,2024-05-01 1400UT,3708,1,O1_toros_01-04mai
-65.0,0.02148194504026752,10.00799329517088,C4,traseira,2024-05-01 1400UT,3147,1,O1_toros_01-04mai
-60.0,0.019510002647721347,10.902432324505536,C4,traseira,2024-05-01 1400UT,1944,1,O1_toros_01-04mai
-55.0,0.01637905555672034,12.662023284779337,C4,traseira,2024-05-01 1400UT,1653,1,O1_toros_01-04mai
-50.0,0.017888725666158727,11.75626513678846,C4,traseira,2024-05-01 1400UT,1253,1,O1_toros_01-04mai
-45.0,0.016189728483576978,12.783867645728447,C4,traseira,2024-05-01 1400UT,793,1,O1_toros_01-04mai
-40.0,0.01530163999948933,13.381783458312883,C4,traseira,2024-05-01 1400UT,523,1,O1_toros_01-04mai
-35.0,0.015602701417197065,13.174113442994852,C4,traseira,2024-05-01 1400UT,523,1,O1_toros_01-04mai
-30.0,0.01907230040618281,11.12171531102108,C4,traseira,2024-05-01 1400UT,444,1,O1_toros_01-04mai
-25.0,0.019353395874654386,10.98010086317393,C4,traseira,2024-05-01 1400UT,368,1,O1_toros_01-04mai
-20.0,0.01603887619731899,12.88233646174924,C4,traseira,2024-05-01 1400UT,341,1,O1_toros_01-04mai
-15.0,0.026388858853397534,8.327193137193408,C4,traseira,2024-05-01 1400UT,206,1,O1_toros_01-04mai
-65.0,0.019378608733536355,10.967411928127225,C1,frente,2024-05-01 1400UT,7,1,O1_toros_01-04mai
-60.0,0.017975874192127574,11.749550867836428,C1,frente,2024-05-01 1400UT,8,1,O1_toros_01-04mai
-55.0,0.017360126329133724,12.060530480530305,C1,frente,2024-05-01 1400UT,11,1,O1_toros_01-04mai
-45.0,0.02515545146841427,8.753872082731341,C1,frente,2024-05-01 1400UT,6,1,O1_toros_01-04mai
-35.0,0.024708000663312538,8.877986792273393,C1,frente,2024-05-01 1400UT,6,1,O1_toros_01-04mai
-30.0,0.023535035930879886,9.238519506053418,C1,frente,2024-05-01 1400UT,10,1,O1_toros_01-04mai
-25.0,0.022914736252962135,9.444360669549237,C1,frente,2024-05-01 1400UT,7,1,O1_toros_01-04mai
-20.0,0.02269393402890315,9.585644924399388,C1,frente,2024-05-01 1400UT,10,1,O1_toros_01-04mai
-15.0,0.020654507868564223,10.371385535047917,C1,frente,2024-05-01 1400UT,10,1,O1_toros_01-04mai
-65.0,0.018459930439226637,11.442263517914824,C1,traseira,2024-05-01 1400UT,12,1,O1_toros_01-04mai
-60.0,0.016983580182231808,12.285594432866553,C1,traseira,2024-05-01 1400UT,17,1,O1_toros_01-04mai
-55.0,0.01960351754457208,10.858926644676744,C1,traseira,2024-05-01 1400UT,16,1,O1_toros_01-04mai
-50.0,0.015279128141436714,13.399245841443284,C1,traseira,2024-05-01 1400UT,22,1,O1_toros_01-04mai
-45.0,0.014679685205052478,13.827662713693426,C1,traseira,2024-05-01 1400UT,15,1,O1_toros_01-04mai
-40.0,0.019218415238977354,11.047834759186621,C1,traseira,2024-05-01 1400UT,16,1,O1_toros_01-04mai
-35.0,0.017311673945268075,12.089096406449585,C1,traseira,2024-05-01 1400UT,13,1,O1_toros_01-04mai
-30.0,0.026172210759914008,8.387796866848294,C1,traseira,2024-05-01 1400UT,9,1,O1_toros_01-04mai
-25.0,0.02727242798177556,8.125733921974057,C1,traseira,2024-05-01 1400UT,12,1,O1_toros_01-04mai
-20.0,0.02906884574402411,7.733811097876815,C1,traseira,2024-05-01 1400UT,12,1,O1_toros_01-04mai
-15.0,0.039059441474703305,6.171897046005365,C1,traseira,2024-05-01 1400UT,22,1,O1_toros_01-04mai
-70.0,0.0219443439721867,9.832972172558476,C6,frente,2024-05-01 1400UT,8,1,O1_toros_01-04mai
-65.0,0.02029185501627548,10.535299424768791,C6,frente,2024-05-01 1400UT,6,1,O1_toros_01-04mai
-55.0,0.0158105056998648,13.033780707488598,C6,frente,2024-05-01 1400UT,5,1,O1_toros_01-04mai
-30.0,0.012761611710052108,15.357695180520286,C6,frente,2024-05-01 1400UT,5,1,O1_toros_01-04mai
-25.0,0.01893181569313266,11.383835287178165,C6,frente,2024-05-01 1400UT,6,1,O1_toros_01-04mai
-20.0,0.019897213285019574,10.715011300454504,C6,frente,2024-05-01 1400UT,7,1,O1_toros_01-04mai
-15.0,0.02415815376159162,9.006900106236367,C6,frente,2024-05-01 1400UT,11,1,O1_toros_01-04mai
-60.0,0.0201667063624317,10.588095425590204,C6,traseira,2024-05-01 1400UT,13,1,O1_toros_01-04mai
-55.0,0.018432792080557994,11.45678408995408,C6,traseira,2024-05-01 1400UT,9,1,O1_toros_01-04mai
-50.0,0.01786865941267249,11.767747731044135,C6,traseira,2024-05-01 1400UT,14,1,O1_toros_01-04mai
-45.0,0.017707623036990812,11.859291874966928,C6,traseira,2024-05-01 1400UT,20,1,O1_toros_01-04mai
-40.0,0.024244636593456395,8.979315022134521,C6,traseira,2024-05-01 1400UT,20,1,O1_toros_01-04mai
